CourseID,Month,Enrollment_Count_monthly,Course_Revenue_monthly,Past_Enrollment_Count,Past_Average_Revenue,Revenue_Per_Enrollment_monthly,Enrollment_Count_course,Course_Revenue_course,CourseName,CourseCategory,CourseType,CourseLevel,CoursePrice,CourseDuration,CourseRating,Avg_Teacher_Experience,Avg_Teacher_Rating,Number_of_Teachers,Price_Band,Duration_Bucket,Rating_Tier,Experience_Bucket,CourseLevel_Encoded,Teacher_Rating_Score,Expertise_Match_Score,Revenue_Per_Enrollment_course
CR00019,2025-05,20,0.0,13.0,0.0,0.0,177,0.0,Content Marketing,Marketing,Free,Advanced,0.0,18.0,2.98,6.107142857142857,2.7471428571428573,28,Free,Medium,Medium,Medium Experience,2,2.7471428571428573,0.03571428571428571,0.0
CR00019,2025-06,20,0.0,20.0,0.0,0.0,177,0.0,Content Marketing,Marketing,Free,Advanced,0.0,18.0,2.98,6.107142857142857,2.7471428571428573,28,Free,Medium,Medium,Medium Experience,2,2.7471428571428573,0.03571428571428571,0.0
CR00019,2025-07,15,0.0,20.0,0.0,0.0,177,0.0,Content Marketing,Marketing,Free,Advanced,0.0,18.0,2.98,6.107142857142857,2.7471428571428573,28,Free,Medium,Medium,Medium Experience,2,2.7471428571428573,0.03571428571428571,0.0
CR00019,2025-08,12,0.0,15.0,0.0,0.0,177,0.0,Content Marketing,Marketing,Free,Advanced,0.0,18.0,2.98,6.107142857142857,2.7471428571428573,28,Free,Medium,Medium,Medium Experience,2,2.7471428571428573,0.03571428571428571,0.0
CR00019,2025-09,14,0.0,12.0,0.0,0.0,177,0.0,Content Marketing,Marketing,Free,Advanced,0.0,18.0,2.98,6.107142857142857,2.7471428571428573,28,Free,Medium,Medium,Medium Experience,2,2.7471428571428573,0.03571428571428571,0.0
CR00019,2025-10,13,0.0,14.0,0.0,0.0,177,0.0,Content Marketing,Marketing,Free,Advanced,0.0,18.0,2.98,6.107142857142857,2.7471428571428573,28,Free,Medium,Medium,Medium Experience,2,2.7471428571428573,0.03571428571428571,0.0
CR00019,2025-11,16,0.0,13.0,0.0,0.0,177,0.0,Content Marketing,Marketing,Free,Advanced,0.0,18.0,2.98,6.107142857142857,2.7471428571428573,28,Free,Medium,Medium,Medium Experience,2,2.7471428571428573,0.03571428571428571,0.0
CR00019,2025-12,15,0.0,16.0,0.0,0.0,177,0.0,Content Marketing,Marketing,Free,Advanced,0.0,18.0,2.98,6.107142857142857,2.7471428571428573,28,Free,Medium,Medium,Medium Experience,2,2.7471428571428573,0.03571428571428571,0.0
CR00020,2025-01,13,0.0,,,0.0,155,0.0,Email Marketing,Marketing,Free,Intermediate,0.0,46.25,4.11,6.2,2.7356,25,Free,Long,High,Medium Experience,1,2.7356,0.04,0.0
CR00020,2025-02,10,0.0,13.0,0.0,0.0,155,0.0,Email Marketing,Marketing,Free,Intermediate,0.0,46.25,4.11,6.2,2.7356,25,Free,Long,High,Medium Experience,1,2.7356,0.04,0.0
CR00020,2025-03,13,0.0,10.0,0.0,0.0,155,0.0,Email Marketing,Marketing,Free,Intermediate,0.0,46.25,4.11,6.2,2.7356,25,Free,Long,High,Medium Experience,1,2.7356,0.04,0.0
CR00020,2025-04,8,0.0,13.0,0.0,0.0,155,0.0,Email Marketing,Marketing,Free,Intermediate,0.0,46.25,4.11,6.2,2.7356,25,Free,Long,High,Medium Experience,1,2.7356,0.04,0.0
CR00020,2025-05,11,0.0,8.0,0.0,0.0,155,0.0,Email Marketing,Marketing,Free,Intermediate,0.0,46.25,4.11,6.2,2.7356,25,Free,Long,High,Medium Experience,1,2.7356,0.04,0.0
CR00020,2025-06,20,0.0,11.0,0.0,0.0,155,0.0,Email Marketing,Marketing,Free,Intermediate,0.0,46.25,4.11,6.2,2.7356,25,Free,Long,High,Medium Experience,1,2.7356,0.04,0.0
CR00020,2025-07,9,0.0,20.0,0.0,0.0,155,0.0,Email Marketing,Marketing,Free,Intermediate,0.0,46.25,4.11,6.2,2.7356,25,Free,Long,High,Medium Experience,1,2.7356,0.04,0.0
CR00020,2025-08,14,0.0,9.0,0.0,0.0,155,0.0,Email Marketing,Marketing,Free,Intermediate,0.0,46.25,4.11,6.2,2.7356,25,Free,Long,High,Medium Experience,1,2.7356,0.04,0.0
CR00020,2025-09,15,0.0,14.0,0.0,0.0,155,0.0,Email Marketing,Marketing,Free,Intermediate,0.0,46.25,4.11,6.2,2.7356,25,Free,Long,High,Medium Experience,1,2.7356,0.04,0.0
CR00020,2025-10,13,0.0,15.0,0.0,0.0,155,0.0,Email Marketing,Marketing,Free,Intermediate,0.0,46.25,4.11,6.2,2.7356,25,Free,Long,High,Medium Experience,1,2.7356,0.04,0.0
CR00020,2025-11,16,0.0,13.0,0.0,0.0,155,0.0,Email Marketing,Marketing,Free,Intermediate,0.0,46.25,4.11,6.2,2.7356,25,Free,Long,High,Medium Experience,1,2.7356,0.04,0.0
CR00020,2025-12,13,0.0,16.0,0.0,0.0,155,0.0,Email Marketing,Marketing,Free,Intermediate,0.0,46.25,4.11,6.2,2.7356,25,Free,Long,High,Medium Experience,1,2.7356,0.04,0.0
CR00021,2025-01,17,0.0,,,0.0,196,0.0,Data Analysis with Python,Data Science,Free,Intermediate,0.0,1.2,3.6,10.857142857142858,3.5285714285714285,7,Free,Short,Medium,High Experience,1,3.5285714285714285,0.7142857142857143,0.0
CR00021,2025-02,8,0.0,17.0,0.0,0.0,196,0.0,Data Analysis with Python,Data Science,Free,Intermediate,0.0,1.2,3.6,10.857142857142858,3.5285714285714285,7,Free,Short,Medium,High Experience,1,3.5285714285714285,0.7142857142857143,0.0
CR00021,2025-03,18,0.0,8.0,0.0,0.0,196,0.0,Data Analysis with Python,Data Science,Free,Intermediate,0.0,1.2,3.6,10.857142857142858,3.5285714285714285,7,Free,Short,Medium,High Experience,1,3.5285714285714285,0.7142857142857143,0.0
CR00021,2025-04,17,0.0,18.0,0.0,0.0,196,0.0,Data Analysis with Python,Data Science,Free,Intermediate,0.0,1.2,3.6,10.857142857142858,3.5285714285714285,7,Free,Short,Medium,High Experience,1,3.5285714285714285,0.7142857142857143,0.0
CR00021,2025-05,18,0.0,17.0,0.0,0.0,196,0.0,Data Analysis with Python,Data Science,Free,Intermediate,0.0,1.2,3.6,10.857142857142858,3.5285714285714285,7,Free,Short,Medium,High Experience,1,3.5285714285714285,0.7142857142857143,0.0
CR00021,2025-06,9,0.0,18.0,0.0,0.0,196,0.0,Data Analysis with Python,Data Science,Free,Intermediate,0.0,1.2,3.6,10.857142857142858,3.5285714285714285,7,Free,Short,Medium,High Experience,1,3.5285714285714285,0.7142857142857143,0.0
CR00021,2025-07,23,0.0,9.0,0.0,0.0,196,0.0,Data Analysis with Python,Data Science,Free,Intermediate,0.0,1.2,3.6,10.857142857142858,3.5285714285714285,7,Free,Short,Medium,High Experience,1,3.5285714285714285,0.7142857142857143,0.0
CR00021,2025-08,18,0.0,23.0,0.0,0.0,196,0.0,Data Analysis with Python,Data Science,Free,Intermediate,0.0,1.2,3.6,10.857142857142858,3.5285714285714285,7,Free,Short,Medium,High Experience,1,3.5285714285714285,0.7142857142857143,0.0
CR00021,2025-09,19,0.0,18.0,0.0,0.0,196,0.0,Data Analysis with Python,Data Science,Free,Intermediate,0.0,1.2,3.6,10.857142857142858,3.5285714285714285,7,Free,Short,Medium,High Experience,1,3.5285714285714285,0.7142857142857143,0.0
CR00021,2025-10,12,0.0,19.0,0.0,0.0,196,0.0,Data Analysis with Python,Data Science,Free,Intermediate,0.0,1.2,3.6,10.857142857142858,3.5285714285714285,7,Free,Short,Medium,High Experience,1,3.5285714285714285,0.7142857142857143,0.0
CR00021,2025-11,17,0.0,12.0,0.0,0.0,196,0.0,Data Analysis with Python,Data Science,Free,Intermediate,0.0,1.2,3.6,10.857142857142858,3.5285714285714285,7,Free,Short,Medium,High Experience,1,3.5285714285714285,0.7142857142857143,0.0
CR00021,2025-12,20,0.0,17.0,0.0,0.0,196,0.0,Data Analysis with Python,Data Science,Free,Intermediate,0.0,1.2,3.6,10.857142857142858,3.5285714285714285,7,Free,Short,Medium,High Experience,1,3.5285714285714285,0.7142857142857143,0.0
CR00022,2025-01,19,0.0,,,0.0,177,0.0,Data Visualization,Data Science,Free,Beginner,0.0,32.64,3.65,10.857142857142858,3.5285714285714285,7,Free,Medium,Medium,High Experience,0,3.5285714285714285,0.7142857142857143,0.0
CR00022,2025-02,17,0.0,19.0,0.0,0.0,177,0.0,Data Visualization,Data Science,Free,Beginner,0.0,32.64,3.65,10.857142857142858,3.5285714285714285,7,Free,Medium,Medium,High Experience,0,3.5285714285714285,0.7142857142857143,0.0
CR00022,2025-03,18,0.0,17.0,0.0,0.0,177,0.0,Data Visualization,Data Science,Free,Beginner,0.0,32.64,3.65,10.857142857142858,3.5285714285714285,7,Free,Medium,Medium,High Experience,0,3.5285714285714285,0.7142857142857143,0.0
CR00022,2025-04,11,0.0,18.0,0.0,0.0,177,0.0,Data Visualization,Data Science,Free,Beginner,0.0,32.64,3.65,10.857142857142858,3.5285714285714285,7,Free,Medium,Medium,High Experience,0,3.5285714285714285,0.7142857142857143,0.0
CR00022,2025-05,13,0.0,11.0,0.0,0.0,177,0.0,Data Visualization,Data Science,Free,Beginner,0.0,32.64,3.65,10.857142857142858,3.5285714285714285,7,Free,Medium,Medium,High Experience,0,3.5285714285714285,0.7142857142857143,0.0
CR00022,2025-06,14,0.0,13.0,0.0,0.0,177,0.0,Data Visualization,Data Science,Free,Beginner,0.0,32.64,3.65,10.857142857142858,3.5285714285714285,7,Free,Medium,Medium,High Experience,0,3.5285714285714285,0.7142857142857143,0.0
CR00022,2025-07,11,0.0,14.0,0.0,0.0,177,0.0,Data Visualization,Data Science,Free,Beginner,0.0,32.64,3.65,10.857142857142858,3.5285714285714285,7,Free,Medium,Medium,High Experience,0,3.5285714285714285,0.7142857142857143,0.0
CR00022,2025-08,15,0.0,11.0,0.0,0.0,177,0.0,Data Visualization,Data Science,Free,Beginner,0.0,32.64,3.65,10.857142857142858,3.5285714285714285,7,Free,Medium,Medium,High Experience,0,3.5285714285714285,0.7142857142857143,0.0
CR00022,2025-09,18,0.0,15.0,0.0,0.0,177,0.0,Data Visualization,Data Science,Free,Beginner,0.0,32.64,3.65,10.857142857142858,3.5285714285714285,7,Free,Medium,Medium,High Experience,0,3.5285714285714285,0.7142857142857143,0.0
CR00022,2025-10,15,0.0,18.0,0.0,0.0,177,0.0,Data Visualization,Data Science,Free,Beginner,0.0,32.64,3.65,10.857142857142858,3.5285714285714285,7,Free,Medium,Medium,High Experience,0,3.5285714285714285,0.7142857142857143,0.0
CR00022,2025-11,12,0.0,15.0,0.0,0.0,177,0.0,Data Visualization,Data Science,Free,Beginner,0.0,32.64,3.65,10.857142857142858,3.5285714285714285,7,Free,Medium,Medium,High Experience,0,3.5285714285714285,0.7142857142857143,0.0
CR00022,2025-12,14,0.0,12.0,0.0,0.0,177,0.0,Data Visualization,Data Science,Free,Beginner,0.0,32.64,3.65,10.857142857142858,3.5285714285714285,7,Free,Medium,Medium,High Experience,0,3.5285714285714285,0.7142857142857143,0.0
CR00023,2025-01,15,0.0,,,0.0,185,0.0,Machine Learning Fundamentals,Data Science,Free,Intermediate,0.0,9.71,3.02,10.857142857142858,3.5285714285714285,7,Free,Short,Medium,High Experience,1,3.5285714285714285,0.7142857142857143,0.0
CR00023,2025-02,18,0.0,15.0,0.0,0.0,185,0.0,Machine Learning Fundamentals,Data Science,Free,Intermediate,0.0,9.71,3.02,10.857142857142858,3.5285714285714285,7,Free,Short,Medium,High Experience,1,3.5285714285714285,0.7142857142857143,0.0
CR00023,2025-03,15,0.0,18.0,0.0,0.0,185,0.0,Machine Learning Fundamentals,Data Science,Free,Intermediate,0.0,9.71,3.02,10.857142857142858,3.5285714285714285,7,Free,Short,Medium,High Experience,1,3.5285714285714285,0.7142857142857143,0.0
CR00023,2025-04,18,0.0,15.0,0.0,0.0,185,0.0,Machine Learning Fundamentals,Data Science,Free,Intermediate,0.0,9.71,3.02,10.857142857142858,3.5285714285714285,7,Free,Short,Medium,High Experience,1,3.5285714285714285,0.7142857142857143,0.0
CR00023,2025-05,16,0.0,18.0,0.0,0.0,185,0.0,Machine Learning Fundamentals,Data Science,Free,Intermediate,0.0,9.71,3.02,10.857142857142858,3.5285714285714285,7,Free,Short,Medium,High Experience,1,3.5285714285714285,0.7142857142857143,0.0
CR00023,2025-06,17,0.0,16.0,0.0,0.0,185,0.0,Machine Learning Fundamentals,Data Science,Free,Intermediate,0.0,9.71,3.02,10.857142857142858,3.5285714285714285,7,Free,Short,Medium,High Experience,1,3.5285714285714285,0.7142857142857143,0.0
CR00023,2025-07,22,0.0,17.0,0.0,0.0,185,0.0,Machine Learning Fundamentals,Data Science,Free,Intermediate,0.0,9.71,3.02,10.857142857142858,3.5285714285714285,7,Free,Short,Medium,High Experience,1,3.5285714285714285,0.7142857142857143,0.0
CR00023,2025-08,11,0.0,22.0,0.0,0.0,185,0.0,Machine Learning Fundamentals,Data Science,Free,Intermediate,0.0,9.71,3.02,10.857142857142858,3.5285714285714285,7,Free,Short,Medium,High Experience,1,3.5285714285714285,0.7142857142857143,0.0
CR00023,2025-09,11,0.0,11.0,0.0,0.0,185,0.0,Machine Learning Fundamentals,Data Science,Free,Intermediate,0.0,9.71,3.02,10.857142857142858,3.5285714285714285,7,Free,Short,Medium,High Experience,1,3.5285714285714285,0.7142857142857143,0.0
CR00023,2025-10,12,0.0,11.0,0.0,0.0,185,0.0,Machine Learning Fundamentals,Data Science,Free,Intermediate,0.0,9.71,3.02,10.857142857142858,3.5285714285714285,7,Free,Short,Medium,High Experience,1,3.5285714285714285,0.7142857142857143,0.0
CR00023,2025-11,13,0.0,12.0,0.0,0.0,185,0.0,Machine Learning Fundamentals,Data Science,Free,Intermediate,0.0,9.71,3.02,10.857142857142858,3.5285714285714285,7,Free,Short,Medium,High Experience,1,3.5285714285714285,0.7142857142857143,0.0
CR00023,2025-12,17,0.0,13.0,0.0,0.0,185,0.0,Machine Learning Fundamentals,Data Science,Free,Intermediate,0.0,9.71,3.02,10.857142857142858,3.5285714285714285,7,Free,Short,Medium,High Experience,1,3.5285714285714285,0.7142857142857143,0.0
CR00024,2025-01,9,1059.1200000000001,,,117.68,166,19534.88,Big Data Analytics,Data Science,Paid,Advanced,117.68,48.09,2.57,10.857142857142858,3.5285714285714285,7,Low,Long,Medium,High Experience,2,3.5285714285714285,0.7142857142857143,117.68
CR00024,2025-02,10,1176.8000000000002,9.0,1059.1200000000001,117.68000000000002,166,19534.88,Big Data Analytics,Data Science,Paid,Advanced,117.68,48.09,2.57,10.857142857142858,3.5285714285714285,7,Low,Long,Medium,High Experience,2,3.5285714285714285,0.7142857142857143,117.68
CR00024,2025-03,12,1412.16,10.0,1117.96,117.68,166,19534.88,Big Data Analytics,Data Science,Paid,Advanced,117.68,48.09,2.57,10.857142857142858,3.5285714285714285,7,Low,Long,Medium,High Experience,2,3.5285714285714285,0.7142857142857143,117.68
CR00024,2025-04,11,1294.48,12.0,1216.0266666666669,117.68,166,19534.88,Big Data Analytics,Data Science,Paid,Advanced,117.68,48.09,2.57,10.857142857142858,3.5285714285714285,7,Low,Long,Medium,High Experience,2,3.5285714285714285,0.7142857142857143,117.68
CR00024,2025-05,14,1647.52,11.0,1235.64,117.67999999999999,166,19534.88,Big Data Analytics,Data Science,Paid,Advanced,117.68,48.09,2.57,10.857142857142858,3.5285714285714285,7,Low,Long,Medium,High Experience,2,3.5285714285714285,0.7142857142857143,117.68
CR00024,2025-06,24,2824.32,14.0,1318.016,117.68,166,19534.88,Big Data Analytics,Data Science,Paid,Advanced,117.68,48.09,2.57,10.857142857142858,3.5285714285714285,7,Low,Long,Medium,High Experience,2,3.5285714285714285,0.7142857142857143,117.68
CR00024,2025-07,16,1882.88,24.0,1569.0666666666668,117.68,166,19534.88,Big Data Analytics,Data Science,Paid,Advanced,117.68,48.09,2.57,10.857142857142858,3.5285714285714285,7,Low,Long,Medium,High Experience,2,3.5285714285714285,0.7142857142857143,117.68
CR00024,2025-08,8,941.44,16.0,1613.8971428571429,117.68,166,19534.88,Big Data Analytics,Data Science,Paid,Advanced,117.68,48.09,2.57,10.857142857142858,3.5285714285714285,7,Low,Long,Medium,High Experience,2,3.5285714285714285,0.7142857142857143,117.68
CR00024,2025-09,17,2000.5600000000002,8.0,1529.8400000000001,117.68,166,19534.88,Big Data Analytics,Data Science,Paid,Advanced,117.68,48.09,2.57,10.857142857142858,3.5285714285714285,7,Low,Long,Medium,High Experience,2,3.5285714285714285,0.7142857142857143,117.68
CR00024,2025-10,13,1529.8400000000001,17.0,1582.1422222222222,117.68,166,19534.88,Big Data Analytics,Data Science,Paid,Advanced,117.68,48.09,2.57,10.857142857142858,3.5285714285714285,7,Low,Long,Medium,High Experience,2,3.5285714285714285,0.7142857142857143,117.68
CR00024,2025-11,18,2118.2400000000002,13.0,1576.912,117.68,166,19534.88,Big Data Analytics,Data Science,Paid,Advanced,117.68,48.09,2.57,10.857142857142858,3.5285714285714285,7,Low,Long,Medium,High Experience,2,3.5285714285714285,0.7142857142857143,117.68
CR00024,2025-12,14,1647.52,18.0,1626.1236363636365,117.67999999999999,166,19534.88,Big Data Analytics,Data Science,Paid,Advanced,117.68,48.09,2.57,10.857142857142858,3.5285714285714285,7,Low,Long,Medium,High Experience,2,3.5285714285714285,0.7142857142857143,117.68
CR00025,2025-01,15,4493.55,,,299.57,192,57517.44,Statistical Analysis,Data Science,Paid,Beginner,299.57,48.32,3.74,10.857142857142858,3.5285714285714285,7,High,Long,Medium,High Experience,0,3.5285714285714285,0.7142857142857143,299.57
CR00025,2025-02,16,4793.12,15.0,4493.55,299.57,192,57517.44,Statistical Analysis,Data Science,Paid,Beginner,299.57,48.32,3.74,10.857142857142858,3.5285714285714285,7,High,Long,Medium,High Experience,0,3.5285714285714285,0.7142857142857143,299.57
CR00025,2025-03,19,5691.83,16.0,4643.335,299.57,192,57517.44,Statistical Analysis,Data Science,Paid,Beginner,299.57,48.32,3.74,10.857142857142858,3.5285714285714285,7,High,Long,Medium,High Experience,0,3.5285714285714285,0.7142857142857143,299.57
CR00025,2025-04,23,6890.11,19.0,4992.833333333333,299.57,192,57517.44,Statistical Analysis,Data Science,Paid,Beginner,299.57,48.32,3.74,10.857142857142858,3.5285714285714285,7,High,Long,Medium,High Experience,0,3.5285714285714285,0.7142857142857143,299.57
CR00025,2025-05,24,7189.68,23.0,5467.1525,299.57,192,57517.44,Statistical Analysis,Data Science,Paid,Beginner,299.57,48.32,3.74,10.857142857142858,3.5285714285714285,7,High,Long,Medium,High Experience,0,3.5285714285714285,0.7142857142857143,299.57
CR00025,2025-06,9,2696.13,24.0,5811.658,299.57,192,57517.44,Statistical Analysis,Data Science,Paid,Beginner,299.57,48.32,3.74,10.857142857142858,3.5285714285714285,7,High,Long,Medium,High Experience,0,3.5285714285714285,0.7142857142857143,299.57
CR00025,2025-07,10,2995.7,9.0,5292.403333333333,299.57,192,57517.44,Statistical Analysis,Data Science,Paid,Beginner,299.57,48.32,3.74,10.857142857142858,3.5285714285714285,7,High,Long,Medium,High Experience,0,3.5285714285714285,0.7142857142857143,299.57
CR00025,2025-08,15,4493.55,10.0,4964.302857142858,299.57,192,57517.44,Statistical Analysis,Data Science,Paid,Beginner,299.57,48.32,3.74,10.857142857142858,3.5285714285714285,7,High,Long,Medium,High Experience,0,3.5285714285714285,0.7142857142857143,299.57
CR00025,2025-09,20,5991.4,15.0,4905.45875,299.57,192,57517.44,Statistical Analysis,Data Science,Paid,Beginner,299.57,48.32,3.74,10.857142857142858,3.5285714285714285,7,High,Long,Medium,High Experience,0,3.5285714285714285,0.7142857142857143,299.57
CR00025,2025-10,12,3594.84,20.0,5026.118888888889,299.57,192,57517.44,Statistical Analysis,Data Science,Paid,Beginner,299.57,48.32,3.74,10.857142857142858,3.5285714285714285,7,High,Long,Medium,High Experience,0,3.5285714285714285,0.7142857142857143,299.57
CR00025,2025-11,13,3894.41,12.0,4882.991,299.57,192,57517.44,Statistical Analysis,Data Science,Paid,Beginner,299.57,48.32,3.74,10.857142857142858,3.5285714285714285,7,High,Long,Medium,High Experience,0,3.5285714285714285,0.7142857142857143,299.57
CR00025,2025-12,16,4793.12,13.0,4793.12,299.57,192,57517.44,Statistical Analysis,Data Science,Paid,Beginner,299.57,48.32,3.74,10.857142857142858,3.5285714285714285,7,High,Long,Medium,High Experience,0,3.5285714285714285,0.7142857142857143,299.57
CR00026,2025-01,14,0.0,,,0.0,172,0.0,Intro to Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,4.388888888888889,2.872777777777778,18,Free,Long,High,Low Experience,1,2.872777777777778,0.2777777777777778,0.0
CR00026,2025-02,16,0.0,14.0,0.0,0.0,172,0.0,Intro to Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,4.388888888888889,2.872777777777778,18,Free,Long,High,Low Experience,1,2.872777777777778,0.2777777777777778,0.0
CR00026,2025-03,11,0.0,16.0,0.0,0.0,172,0.0,Intro to Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,4.388888888888889,2.872777777777778,18,Free,Long,High,Low Experience,1,2.872777777777778,0.2777777777777778,0.0
CR00026,2025-04,14,0.0,11.0,0.0,0.0,172,0.0,Intro to Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,4.388888888888889,2.872777777777778,18,Free,Long,High,Low Experience,1,2.872777777777778,0.2777777777777778,0.0
CR00026,2025-05,16,0.0,14.0,0.0,0.0,172,0.0,Intro to Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,4.388888888888889,2.872777777777778,18,Free,Long,High,Low Experience,1,2.872777777777778,0.2777777777777778,0.0
CR00026,2025-06,15,0.0,16.0,0.0,0.0,172,0.0,Intro to Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,4.388888888888889,2.872777777777778,18,Free,Long,High,Low Experience,1,2.872777777777778,0.2777777777777778,0.0
CR00026,2025-07,15,0.0,15.0,0.0,0.0,172,0.0,Intro to Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,4.388888888888889,2.872777777777778,18,Free,Long,High,Low Experience,1,2.872777777777778,0.2777777777777778,0.0
CR00026,2025-08,18,0.0,15.0,0.0,0.0,172,0.0,Intro to Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,4.388888888888889,2.872777777777778,18,Free,Long,High,Low Experience,1,2.872777777777778,0.2777777777777778,0.0
CR00026,2025-09,20,0.0,18.0,0.0,0.0,172,0.0,Intro to Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,4.388888888888889,2.872777777777778,18,Free,Long,High,Low Experience,1,2.872777777777778,0.2777777777777778,0.0
CR00026,2025-10,12,0.0,20.0,0.0,0.0,172,0.0,Intro to Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,4.388888888888889,2.872777777777778,18,Free,Long,High,Low Experience,1,2.872777777777778,0.2777777777777778,0.0
CR00026,2025-11,11,0.0,12.0,0.0,0.0,172,0.0,Intro to Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,4.388888888888889,2.872777777777778,18,Free,Long,High,Low Experience,1,2.872777777777778,0.2777777777777778,0.0
CR00026,2025-12,10,0.0,11.0,0.0,0.0,172,0.0,Intro to Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,4.388888888888889,2.872777777777778,18,Free,Long,High,Low Experience,1,2.872777777777778,0.2777777777777778,0.0
CR00027,2025-01,13,0.0,,,0.0,152,0.0,Neural Networks,Machine Learning,Free,Advanced,0.0,9.3,1.81,4.705882352941177,2.643529411764706,17,Free,Short,Low,Low Experience,2,2.643529411764706,0.29411764705882354,0.0
CR00027,2025-02,12,0.0,13.0,0.0,0.0,152,0.0,Neural Networks,Machine Learning,Free,Advanced,0.0,9.3,1.81,4.705882352941177,2.643529411764706,17,Free,Short,Low,Low Experience,2,2.643529411764706,0.29411764705882354,0.0
CR00027,2025-03,8,0.0,12.0,0.0,0.0,152,0.0,Neural Networks,Machine Learning,Free,Advanced,0.0,9.3,1.81,4.705882352941177,2.643529411764706,17,Free,Short,Low,Low Experience,2,2.643529411764706,0.29411764705882354,0.0
CR00027,2025-04,10,0.0,8.0,0.0,0.0,152,0.0,Neural Networks,Machine Learning,Free,Advanced,0.0,9.3,1.81,4.705882352941177,2.643529411764706,17,Free,Short,Low,Low Experience,2,2.643529411764706,0.29411764705882354,0.0
CR00027,2025-05,16,0.0,10.0,0.0,0.0,152,0.0,Neural Networks,Machine Learning,Free,Advanced,0.0,9.3,1.81,4.705882352941177,2.643529411764706,17,Free,Short,Low,Low Experience,2,2.643529411764706,0.29411764705882354,0.0
CR00027,2025-06,13,0.0,16.0,0.0,0.0,152,0.0,Neural Networks,Machine Learning,Free,Advanced,0.0,9.3,1.81,4.705882352941177,2.643529411764706,17,Free,Short,Low,Low Experience,2,2.643529411764706,0.29411764705882354,0.0
CR00027,2025-07,14,0.0,13.0,0.0,0.0,152,0.0,Neural Networks,Machine Learning,Free,Advanced,0.0,9.3,1.81,4.705882352941177,2.643529411764706,17,Free,Short,Low,Low Experience,2,2.643529411764706,0.29411764705882354,0.0
CR00027,2025-08,18,0.0,14.0,0.0,0.0,152,0.0,Neural Networks,Machine Learning,Free,Advanced,0.0,9.3,1.81,4.705882352941177,2.643529411764706,17,Free,Short,Low,Low Experience,2,2.643529411764706,0.29411764705882354,0.0
CR00027,2025-09,10,0.0,18.0,0.0,0.0,152,0.0,Neural Networks,Machine Learning,Free,Advanced,0.0,9.3,1.81,4.705882352941177,2.643529411764706,17,Free,Short,Low,Low Experience,2,2.643529411764706,0.29411764705882354,0.0
CR00027,2025-10,10,0.0,10.0,0.0,0.0,152,0.0,Neural Networks,Machine Learning,Free,Advanced,0.0,9.3,1.81,4.705882352941177,2.643529411764706,17,Free,Short,Low,Low Experience,2,2.643529411764706,0.29411764705882354,0.0
CR00027,2025-11,18,0.0,10.0,0.0,0.0,152,0.0,Neural Networks,Machine Learning,Free,Advanced,0.0,9.3,1.81,4.705882352941177,2.643529411764706,17,Free,Short,Low,Low Experience,2,2.643529411764706,0.29411764705882354,0.0
CR00027,2025-12,10,0.0,18.0,0.0,0.0,152,0.0,Neural Networks,Machine Learning,Free,Advanced,0.0,9.3,1.81,4.705882352941177,2.643529411764706,17,Free,Short,Low,Low Experience,2,2.643529411764706,0.29411764705882354,0.0
CR00028,2025-01,17,13.26,,,0.78,171,133.38,Deep Learning,Machine Learning,Paid,Advanced,0.78,44.96,3.89,3.9523809523809526,2.6514285714285712,21,Low,Long,High,Low Experience,2,2.6514285714285712,0.23809523809523808,0.78
CR00028,2025-02,10,7.800000000000001,17.0,13.26,0.78,171,133.38,Deep Learning,Machine Learning,Paid,Advanced,0.78,44.96,3.89,3.9523809523809526,2.6514285714285712,21,Low,Long,High,Low Experience,2,2.6514285714285712,0.23809523809523808,0.78
CR00028,2025-03,20,15.600000000000001,10.0,10.530000000000001,0.78,171,133.38,Deep Learning,Machine Learning,Paid,Advanced,0.78,44.96,3.89,3.9523809523809526,2.6514285714285712,21,Low,Long,High,Low Experience,2,2.6514285714285712,0.23809523809523808,0.78
CR00028,2025-04,16,12.48,20.0,12.22,0.78,171,133.38,Deep Learning,Machine Learning,Paid,Advanced,0.78,44.96,3.89,3.9523809523809526,2.6514285714285712,21,Low,Long,High,Low Experience,2,2.6514285714285712,0.23809523809523808,0.78
CR00028,2025-05,15,11.700000000000001,16.0,12.285,0.78,171,133.38,Deep Learning,Machine Learning,Paid,Advanced,0.78,44.96,3.89,3.9523809523809526,2.6514285714285712,21,Low,Long,High,Low Experience,2,2.6514285714285712,0.23809523809523808,0.78
